Wall time,Step,Value
1768994747.7677186,161549,1.3628193140029907
1768994752.9542546,161699,1.353592872619629
1768994765.006825,162049,1.3484294414520264
1768994770.1611738,162199,1.3525738716125488
1768994771.8801124,162249,1.3419870138168335
1768994775.324889,162349,1.3810516595840454
1768994777.0383677,162399,1.3807306289672852
1768994789.148198,162749,1.3610618114471436
1768994816.5046093,163399,1.376930594444275
1768994825.0897717,163649,1.3573620319366455
1768994840.6568358,164099,1.3489826917648315
1768994844.1050043,164199,1.34818434715271
1768994847.538754,164299,1.3798837661743164
1768994859.6400175,164649,1.345423936843872
1768994882.072389,165299,1.3659617900848389
1768994885.5193436,165399,1.384678602218628
1768994895.8222709,165699,1.3243197202682495
1768994914.5623431,166099,1.3494219779968262
1768994924.8814309,166399,1.358046531677246
1768994926.594276,166449,1.3645765781402588
1768994928.307081,166499,1.333432912826538
1768994935.196334,166699,1.3321092128753662
1768994943.8203876,166949,1.3547425270080566
1768994955.917864,167299,1.357487440109253
1768994969.7231688,167699,1.3566622734069824
1768994976.642024,167899,1.3639569282531738
1768994983.5517678,168099,1.3516082763671875
1768994987.0039716,168199,1.3586735725402832
1768994997.3777413,168499,1.3496909141540527
1768995006.0135925,168749,1.3427939414978027
1768995009.4794753,168849,1.342482089996338
1768995012.939757,168949,1.3660147190093994
1768995018.142695,169099,1.3468046188354492
1768995031.7333095,169349,1.3671725988388062
1768995052.3971384,169949,1.3571891784667969
1768995060.9926846,170199,1.359317660331726
1768995069.6157842,170449,1.3591746091842651
1768995100.5714972,171349,1.372666358947754
1768995107.452182,171549,1.3687041997909546
1768995112.5997293,171699,1.3511587381362915
1768995121.2346447,171949,1.3549079895019531
1768995133.2944758,172299,1.334548830986023
1768995145.3017447,172499,1.369020700454712
1768995148.7509148,172599,1.3430895805358887
1768995159.1316013,172899,1.3628590106964111
1768995160.8604233,172949,1.3433831930160522
1768995171.2140064,173249,1.3454617261886597
1768995183.2987154,173599,1.3638626337051392
1768995193.630312,173899,1.3592761754989624
